热词,PC1,PC2
"美女,裙子,漂亮,好看,衣服,太对了,头发,好漂亮,爱心,道理,上班,说得对,打工,的人,在家,抱抱,普通人,半边天,啥也不是,林妹妹,有链接,在意,下班,你好,感谢,在哪里,工作,妹妹,买的,啥都不是",1939440.5589104816,-111811.28674069943
"bgm,BGM,对味,男女主,男二,感觉,华年,有bgm,电视剧,金玉良缘,配乐,OK,有感觉,适配,好配,网友,干巴,好看,张凌赫,音乐,男主,味儿,配音,这是,还得,牛牛,宕机,看了,对了,看剧",-3824882.094491802,42198.2106668174
"拉丁,老师,好像,学会了,学学,会了,OK,拉丁舞,快学,屁股,感觉,宕机,八字,眼睛,九转,大肠,伦巴,给我,学会,扭胯,来学,学了,学过,我学,宝宝,学吧,发呆,你学,教程,笑了",-1679784.873294557,-2292.166328187239
"还好,男朋友,壁纸,屏保,宝宝,照片,我女朋友,虚伪,女生,OK,调皮,手机屏保,设置,是吧,姐夫,评论区,在一起,都是,九转,大肠,微信,置顶,你是不是,女的,就是你,发呆,哭了,没事,公开,是我",1526624.2812526412,-14678.936474401164
"暂停,宕机,舒服,盘子,刷到,视频,倒放,发呆,好爽,解压,我去,好丝滑,丝滑,看着,想玩,舒服了,好好玩,好玩,没声音,OK,转了,打工,原理,试一下,有没有,好神奇,试试,哥们儿,我要,没有声音",-2642008.8104559355,-5614.548195412572
"奶奶,夹子,绿茶,师傅,九转,大肠,笑死了,笑死我了,宕机,汤姆,老不尊,暗中观察,发呆,迷糊,司机,喜欢,不厚道,笑死,阿姨,倚老卖老,女生,妹妹,不想,孩子,讨厌,下车,川渝,贴脸,开大,金广发",-303171.7191757681,16971.31790484533
"光遇,没错,整理,OK,中国人,光遇玩家,中国,鸡皮疙瘩,调皮,我玩,承认,领口,抬起,骄傲,起来了,想到,嘴角,宕机,上扬,细糠,猪头,狂笑,爽了,高级,是玩,眼含,热泪,发出,我去,感觉",-2047023.9362654244,220166.6587576396
"克莱,独行侠,勇士,组合,安踏,总冠军,下赛季,库里,湖人,水花兄弟,达拉斯,东欧,汤普森,防守,走了,水花,铁三角,联盟,看点,快船,篮网,三巨头,阵容,欧文,OK,这是,替补,回到,三分,格林",-3657028.8990706927,-18066.956454518087
"人类,美国,世界,战争,地球,世界大战,感谢,核战争,贪婪,希望,仁义,核战,快点,都是,来吧,核武器,毁灭,和平,早点,到来,核弹,国家,公平,发生,灭亡,中国,人性,的人,猛烈,爆发",2403009.935562417,-102761.49384020972
"笑死我了,有病,笑死了,是吗,OK,diss,法老,三哥,抽象,土狗,说唱,宕机,分享,诗朗诵,笑死,九转,大肠,不知道,我笑死,说唱圈,好笑,活死人,Athree,救命,想过,鼠尾草,笑得,感觉,喜欢,er",-924838.9664428728,92386.41718693398
"儿子,开心,大学,考上,孙子,孩子,心态,奶奶,落榜,美女,父母,大学生,想法,读书,感谢,人生,心态好,道理,好事,对了,值得,恭喜恭喜,顺其自然,社会,工作,结婚,的人,爷爷,想的,想想",-3139580.084913167,-58880.20719091638
"张凌赫,拖鞋,好帅,鲨鱼,老公,迷死,喜欢,霸总,小鲨鱼,想谈,调皮,王星,无缝衔接,感觉,爱上了,衬衫,笑死我了,我了,我去,猪头,爱上,牛牛,粉色,接吻,背光,领带,女主,救命,好爱,硬控",-3430698.285512408,3521.043802005617
"漂亮,祖国,真美,致敬,太美了,旅游,点赞,航母,建设,感谢,南海,强大,好美,去旅游,为祖国,好漂亮,美济岛,祖国强大,开放,移民,淡水,美济礁,祖国万岁,定居,岛礁,南沙,好想,中国,人民,不沉",-434437.29422794655,-55473.55421164804
"宕机,丝滑,阿哲,发呆,好丝滑,都会,转笔,我去,陀螺,OK,试试,好帅,好厉害,好牛,德芙,动作,转人,感觉,九转,大肠,惊恐,太帅了,不知道,舞伴,搭档,托举,厉害,暗中观察,小舞,好像",-3326065.702688225,25957.137245569054
"许老板,中国,美女,惊讶,歌舞团,爱心,感谢,女人,恒大,许家,国家,老许,男人,人才,徐老板,当官,后宫佳丽,行长,找不到,金钱,社会,世界,美人关,美人计,这是,银行,贪官,老婆,天下无敌,老板",-3196484.1092770183,-37679.5251532882
"水泥,飞机,广告,印度,三哥,质量,创意,阿三,美国,侮辱性,这是,不错,确实,极强,有创意,硬度,牛逼,中国,印度人,老美,杀人诛心,牌子,管子,质量好,标号,杠杠,美国人,伤害性,不开,神油",-464043.4432517579,-68438.21581012127
"没事,下拉,笑死我了,好可爱,要饭,小英,笑死了,出自,王源,姐妹们,宕机,OK,笑死,笑死我,猪头,网络,互联网,太可爱了,刷到,好好笑,排除法,感觉,说话,调皮,源哥,小宝,九转,大肠,锁定,圣体",2603190.1934891758,229809.02304752247
"溺水小刀,吉他,牛逼,好好听,好听,好厉害,宕机,给我,自学,仙乐,这是,感觉,苦涩,好酷,九弦,兄弟,吉他手,弹法,大横按,走马灯,电吉他,老师,惊恐,根弦,弹钢琴,请问,收藏,岛屿,会弹,贝斯手",-4818156.331330575,-23322.67126349472
"艾特,OK,九转,大肠,调皮,我善,好友,打针,宕机,笑死我了,朋友,打死我,发呆,大王,笑死了,用户,ing,看着,努力,猪头,刷到,分享,这是,灵机一动,屁股,悲伤,我的朋友,喜欢,感觉,打屁股",580902.7916897088,321908.13938893646
"肖战,声音,战战,好好听,重庆,好听,优秀,骄傲,台词,字正腔圆,真好听,普通话,博物馆,太好听了,配音,时影,央视,三峡,字幕,感觉,想象,播音腔,求求了,好棒,文艺,点赞,藏海,大人,战哥,中国",-4822074.713959438,-23319.122186412904
,-2712774.062746807,-64623.32858236388
,-4716186.158841808,-39808.32316570743
"物料,喜欢,出道,变了,走马灯,上楼,记得,小孩,感觉,哭了,好像,看过,刷到,三楼,的人,讨厌,左航,三代,下楼,看着,看了,碎了,团粉,氛围,想起,小摩尔,开始的,三丝,破防了,关系",-4727004.761932711,21501.87268654001
"裸绞,OK,我爸,青春,售价,女儿,宕机,逆天,孩子,ko,小孩,小女孩,KO,自由搏击,爸爸,笑死我了,老爸,小棉袄,发呆,妈妈,对手,笑死,感觉,不想,后脑勺,没事,VC,爸醒,亲爹,东南亚",-782542.6299301321,4017.0360793650902
"笑死我了,丁程鑫,笑死了,这是,小丁,宕机,OK,何老师,袋子,顺手,倒霉孩子,发呆,下班,几期,孩子,没看懂,感谢,笑死,效果,对视,秦霄贤,老秦,笑晕,丁儿,好笑,翻过来,应景,犹豫,不出,何炅",-2205286.107360328,-1925.946343115844
"套马,汉子,海底捞,威武雄壮,牛仔,马仔,优雅,绳子,丝滑,动画片,套马杆,猫和老鼠,拉面,是真的,脖子,技术,蒙古,牛逼,手指,发呆,这是,厉害,灵机一动,冒烟,黄石,套头,九转,大肠,诚不欺我,中国",2806138.564989832,-118460.82933485822
,-3234794.789074899,10049.115690153536
"爱心,小宝贝,小美女,懂事,感谢,点赞,宝贝,真棒,你点赞,聪明,孩子,小女孩,小公主,小朋友,道理,平安果,太好了,太对了,小孩,说的真好,奶奶,小姑娘,孝顺,抱抱,小可爱,真可爱,大人,宝宝,长大,好孩子",229115.3450444993,-52917.75212726689
"吴艳妮,四川,实力,好厉害,后程,喜欢,厉害,牛逼,自信,骄傲,感觉,运动员,张扬,喷子,女人,好棒,燕妮,中国,猪头,太牛了,起跑,支持,雨薇,成绩,为国争光,妮姐,好看,发呆,巴黎,跨栏",-1864634.6093281177,11178.3083951047
"爱心,好吃,茄子,感谢,黑芝麻,抱抱,试试,做过,惊讶,看着,食欲,茄子皮,营养,试着做,面粉,我家,后院,不爱,尝尝,教会,真棒,挺好,最有,韭菜盒子,带馅,行吗,六零,河南人,吃到,油大",-2400626.6298128124,-64774.02081473888
"新疆,路费,老实,太远,学费,不包邮,空调,OK,来回,宕机,不错,学校,快递,不提,大学,逞强,落泪,车费,刷到,九转,大肠,小时,山东,时差,挺好,发呆,好美,分数,确实,够了",-2930765.779226686,-4461.502921493258
"四合院,小时,存档,背景音乐,关闭,字幕,打开,禽满,看了,开头,重生,傻柱,查岗,片头,重复,寡妇,系统,喜欢,情满,灵机一动,刚看,结局,九转,大肠,小说,电视剧,八小时,合集,作者,秦淮",-387517.015709932,-49606.19699672711
"废物,是2,晚上好,我是废物,孩子,新来的,听过,大家好,抖音,小孩,不知道,老废物,都不会,分来,提醒,在座,你们好,系统,少年,报道,放心,我儿子,天才,九转,大肠,感觉,儿子,大废物,刚来,三个字",-3346741.900527127,-38166.09837057925
"暑假工,老实,OK,上班,小时,找不到,工作,大肠,九转,打工,下班,找到,进厂,感觉,休息,工资,宕机,牛马,真实,没事,干了,不想,笑死我了,逞强,落泪,调皮,实习,裂开,上了,老板",-3877597.2948791217,19.647993094753478
"爱心,感谢,不热,抱抱,美女,漂亮,好可爱,平安果,跑的,快点,唱的,真好听,慢点,朋友,调皮,咖啡,你能,OK,真棒,太可爱了,有才,别跑,跑的真快,凉快,点赞,真逗,抖音,好听,可爱的,妹妹",549470.1542440588,-113232.73083585648
"很美,好看,漂亮,美颜,底子,抖音,好美,特效,女人,很漂亮,美女,好漂亮,刘涛,感觉,素颜,美的,太美了,抱抱,是美女,确实,衣服,姐妹,拍的,发型,打扮,照片,感谢,美颜相机,化妆,有了",11478395.74798347,-299558.0942511967
"亲嘴,皮肤,美女,亲了,女人,原因,亲亲,抱抱,感觉,放屁,男人,没人,没亲,单身,长痘,道理,老婆,长痘痘,专家,不知道,失眠,漂亮,嘴唇,爱心,找不到人,坏处,亲过,忘记,忘了,老公",2356862.717779435,-67940.84369146312
"光头,好看,漂亮,勇气,头发,感谢,发型,从头开始,多大,剃光头,颜值,烦恼,出家,从头再来,好看的,头型,灵机一动,这是,早日康复,姑娘,勇气可嘉,美女,勇敢,世俗,阿弥陀佛,做自己,化疗,失恋,剃光,狠人",-2482565.0608894587,-67245.7266108428
"孩子,我家,我儿子,儿子,妈妈,给他,导弹,不想,书法,想学,小孩,喜欢,兴趣班,让我,老师,不行,压力,好孩子,学习,这是,报班,国家,我女儿,回来了,英语,街舞,架子鼓,爱学习,给我,我闺女",-4081479.133383833,-37146.43682109357
"摇粒绒,邪恶,地包天,我家,好可爱,笑死我了,兜兜,姚丽荣,生气,九转,大肠,这是,小狗,牙齿,发呆,比熊,宕机,暗中观察,狗子,样子,奶凶奶凶,宝宝,傻狗,好像,兜齿,吃了,太可爱了,小表情,看我,见过",458507.133985959,139556.81420109174
"好看,摄影师,微胖,五官,飞天,漂亮,瘦下来,好好看,很美,好看的,好美,真好看,喜庆,拍出来,技术,好漂亮,这是,照片,好可爱,太美了,减肥,感谢,感觉,美的,价格,在哪里,好像,胖点,女孩,太漂亮了",2253794.641263076,-113766.00936129128
"记录,背影,许愿,谢谢,的人,学着点,丑照,样子,已有,羡慕,遇见,长大,好看的,拍的,文案,调皮,正脸,只爱,美女,同款,荣幸之至,方圆脸,姐妹,抓拍,有男朋友,许愿成功,理想,模样,出去玩,想发",-5038942.401961528,-22868.46776508272
"爱心,感谢,真棒,少年,孩子,小朋友,平安果,太棒了,强则,中国,你真棒,国强,厉害,好棒,点赞,宝贝,棒棒哒,小帅哥,小孩子,小伙子,好功夫,好厉害,你点赞,抱抱,好孩子,真厉害,功夫,灵机一动,本领,为你",-3328598.489761493,20210.227492903323
"丸子,不吃,东西,吃了,中国,吃丸子,都是,麻辣烫,国家,安井,玩意,牛肉丸,食品,吃的,还好,能吃,火锅丸,喜欢,爱吃,不爱,不能吃,科技,火锅,恶心,好吃,别吃,吃火锅,便宜,中国人,不喜欢",2160137.798868852,-10635.67043724849
"德国,回来,英国,归还,组队,强大,文物,国家,S3,中国,东西,邀请,赛季,日本,s3,月壤,真的假的,博物馆,月球,申请,大英博物馆,祖国,还了,这是,想要,土壤,九转,大肠,都会,主动",-3619506.2492462993,-31483.64437526903
"耳环,感谢,妈妈,耳朵,爱心,好看,抱抱,太假了,真好,带着,小女孩,女儿,好人,导演,小美女,掉了,水里,漏洞百出,都会,小孩,抱拳,男人,作品,抓到,还能,孩子,好假,戴着,不严谨,一生",4478593.485987409,-179970.66429471318
"鸡爪,笑死我了,吃鸡爪,踢踏舞,跳舞,声控灯,减肥,运动,鸡爪子,教程,笑死了,做的,九转,大肠,笑死,看着,给我,习俗,不一样,瘦死,评论,评论区,热量,宕机,猪头,好好吃,好吃,吃个,大妹子,跳上",-4156023.0883202,-22460.419044050795
"放生,卡卡,动保,带走,动物,动物园,家养,猴子,组织,保护,越南,表情包,野外生存,祥祥,人类,能力,熊猫,不该,有病,大熊猫,野生动物,小猴子,生存能力,区别,放到,好好的,哭了,小河,照顾,等于",-242463.1828836761,-23571.307609489264
"好美,王星,好漂亮,好看,好像,感觉,太美了,好好看,吴谨言,姐姐,get,猫猫,吴姐,好美啊,适合,公主,妆造,夫妻相,阿狸,漂亮,有点像,宝宝,王涛,美死了,baby,猪头,养人,红气,小美,我去",-255788.16075181123,-33982.13937251745
"不吃,大蒜,吃肉,吃面,爱吃,修行,吃了,韭菜,山东人,南方人,喜欢,洋葱,味道,葱姜蒜,香味,杀菌,大师,五荤,香菜,北方人,发呆,身体,感觉,葱蒜,智慧,炒菜,不能吃,不好,不喜欢,原因",-2272579.8459449685,-54542.09503848152
,1524616.4175008778,-103502.78313742424
"生命力,感觉,好喜欢,自由,生命,照片,喜欢,有感觉,文案,滤镜,相机,infp,眼泪,沙粒,都会,幸福,抱抱,dazz,好美,世界,胶片,拍的,青海,好看,想哭,se2,人生,首歌,好好看,在路上",-3639004.615205904,52900.12605572498
"看吧,看散,爱看,老婆,男朋友,OK,道理,调皮,多看,喜欢,看帅哥,九转,大肠,跟他,宕机,不结婚,给他,女的,没事,懂了,发呆,你看,放养,前男友,朋友,男人,宝宝,暗中观察,看了,无所谓",-2621126.531771945,-9910.893253959684
"男人,喜欢,女人,这是,不白看,爱看,好看,爱心,二不骗,身材,陌生人,黑暗,拒绝,一不骗,现实,底层,送温暖,抖音,繁星,女色,程儿,做起,微不足道,没人,春风,过客,星河,聊天,好色,美女",-620359.2738273935,-9822.206388484228
"点烟,最爽,抽烟,先点,戒烟,酸萝卜,别吃,全宇宙,刷到,广告,卡洛斯,点上,丧尸,一口,讲究,打火机,藏烟,英雄,引线,宇宙,九转,大肠,导演,看着,看了,香烟,白干,感觉,暗中观察,兄弟",-3674192.263054905,-27741.82868943908
"头发,宕机,发呆,老公,九转,大肠,感觉,喜欢吗,调皮,欣赏,绝望的,喜欢,这是,你们老公,噢买尬,爱看,妖娆,身材,肌肉,舞姿,肌肉男,郎才女貌,形容,中国,姐妹,丝滑,猪头,好看,给你,男人",648706.0179501493,108989.16100845736
"感谢,人民,爱心,子弟兵,军人,解放军,致敬,画面,孩子,温馨,军民,宝宝,可爱的人,鱼水情,中国军人,小孩,温暖,暖心,叔叔,抱抱,安全感,的人,可靠,中校,中国,怀抱,长大,亲人,小宝贝,人民解放军",-3539007.424003873,-27930.99605020457
"小沈阳,情人,好听,阳仔,二人转,大嘴唇,清唱,沈鹤,唱歌,喜欢,演唱会,确实,春阳,嗓子,实力,感觉,唱功,销魂,首歌,好像,说书人,刀郎,大庆,让我,真好,杜德伟,嗓音,嘴唇,灵机一动,高音",11663721.664387776,-222832.104761232
"打工人,饕餮,OK,汉堡,日本,工人,宕机,碳水,能吃,感觉,饭量,哥们,餐餐,日本人,发呆,午餐,吞咽,我能,吃的,工资,不会打,完去,日本打工,大胃王,泡面,看着,打工,疑问,镜头,九转",-2959625.369852494,-36061.93062503262
"艾特,刷到,手滑了,不小心,想要,宝宝,好朋友,史迪仔,我要,调皮,抖音,手滑,吃饭了吗,猪头,我想要,不到,灵机一动,谢谢,点到,好可爱,给我,发呆,抱抱,喜欢,姐姐,推荐,功能,不知道,手机,暗中观察",-4224358.183922457,-19551.53178815044
"王俊凯,宕机,笑死我了,老公,九转,大肠,OK,立牌,发呆,跳舞,笑死了,努力了,努力,凯哥,我服了,野孩子,小凯,王源,不想,抖音,给你,评论区,TFBOYS,疑问,调皮,见过,救命,不吃,大王,艾特",-1995721.1345710703,29807.22346457535
"笔帽,笔芯,告诉我,才知道,断墨,宕机,用嘴,不知道,设计师,发呆,刷到,写字,说明书,塞不进去,垃圾桶,扔掉,毕业,上学,使劲,九转,大肠,笔尖,我丢,谢谢你,暗中观察,原理,尾巴,告诉,挤压,不到",-720208.338531578,-3167.838346540615
,-2452984.20102439,-63017.89668427725
"手机,圈子,OK,抖音,少爷,继承者们,刷到,宕机,我的手机,学校,分水岭,羊水,继承人,让我,发呆,这是,来了,九转,大肠,挤不进,我善,继承,融入,哈罗,我能,大行,给我,高中,毕业,人机",-2285910.340765589,185692.9668355877
"笑死我了,笑死了,孩子,小孩,感觉,倒头,倒霉,笑岔气,给我,好好笑,笑不活了,宝宝,憋笑,好疼,人类幼崽,长大,喜欢,忍不住,开心的,好玩,hen,蜜蜂狗,你看,好笑,好好玩,搞笑,九转,大肠,看着都疼,猪头",398443.7675127397,-37339.87061913364
"小猫,宕机,队伍,OK,发呆,唱的,九转,大肠,小孩,调皮,整齐,首歌,西语,好可爱,主唱,感觉,原唱,猪头,甜妹,好痒,西班牙语,小女孩,刷到,假唱,口型,塌房,乐队,好听,大王,豪庭",-2342302.482279216,65109.16256707179
"爱心,抱抱,感谢,好听,调皮,灵机一动,好好听,惊讶,菜狗,烟花,戒指,西瓜,call,真好听,雪花,给你,棒棒糖,小黄鸭,方式,好看,太好听了,纸飞机,粽子,二哈,我给,唱的歌,加鸡腿,饺子,love,you",-1524653.6183264153,-38153.41076215344
"纹身,运动员,爱心,漂亮,国家,中国,感谢,好看,点赞,美女,为国争光,祖国,的人,感觉,明星,喜欢,比赛,国家队,大腿,骄傲,抱抱,姑娘,颜值,都是,代表,女人,争光,影响,肌肉,国人",2864030.5595587078,-149575.17575093807
"队伍,曾毅,玲花,摇起来,就来,有图,镜头,嗨起来,整齐,凤凰传奇,假唱,跟上,跟紧,灵机一动,第一句,感觉,话筒,吹吹风,蹦迪,来了,发起,请求,接受,跟随,没对,队形,节奏,乱七八糟,舞台,态度",2613591.6180807315,-135096.24067964713
"好看,漂亮,喜欢,太美了,俄罗斯,颜值,运动员,中国,拒绝,吴艳妮,感觉,真好看,好美,号码,思凝,超爱,有没有,女色,做起,跳高,我去,大长腿,这是,运动,真美,灵机一动,暗中观察,琳娜,南宫,芯悦",-2418032.2026709723,-30842.363235266588
"梦想,的生活,好爽,冰箱,房间,感觉,宕机,好喜欢,精神状态,卧室,九转,大肠,喜欢,生活,理想生活,房子,OK,天才,梦想生活,好像,躺着,就是我,爬来爬去,理想,羡慕,舒服,放在,躺平,东西,博主",2689603.10457265,190157.9571606947
"莫合烟,报纸,抽过,新疆,卷烟,抽烟,玩意,爷爷,抽了,味道,灵魂,想起,都是,感觉,要用,好怀念,劲大,大爷,烟丝,记得,手法,听说,这是,有劲,戒烟,小兰花,漠河,首歌,老爷子,烟劲",-496034.62570652366,-105485.88390845056
"发呆,明白,喜欢,感觉,想不明白,的人,不想,事情,小狗,一个人,朋友,幸福,希望,想要,好像,没能,活着,躺平,不知道,推荐,好想,我想,没想,想不通,OK,孤单,让我,抱抱,好了,的事情",-4016736.115369623,92956.25302070285
"成龙,师傅,徒弟,洪金宝,年轻,师父,都是,香港,尔冬升,杨紫琼,电影,七小福,元华,出生,尊师重道,张曼玉,明星,关系,感谢,厉害,的人,年代,大佬,刚出生,元奎,一日为师,中国,功夫,杂技,老头",10529250.586134672,-172467.97574148673
"生日,宕机,ai,OK,乌蝇哥,生日快乐,九转,大肠,AI,多谢,发呆,逆天,牛逼,疑问,刷到,讲声,学友,ing,两眼一黑,人类,视频,谢谢,暗中观察,过生日,笑死我了,张学友,软件,抽象,这是,惊恐",2517894.612554007,292702.6245671163
"社牛,叔叔,开心,女儿,孩子,宝贝,太可爱了,社交,社交牛逼,我儿子,好可爱,宝宝,儿子,我家,工作,话唠,小宝贝,我女儿,长大,说话,小可爱,闺女,小孩,回家,牛宝宝,悍匪,妈妈,喜欢,小话唠,小朋友",-5101317.363872917,-33192.580052312
"河马,车主,给它,好可爱,西瓜,嘴巴,给点,投喂,榴莲,大嘴,张嘴,宝宝,给他,吃的,司机,太可爱了,快点,给个,嘴张,给你,东西,行啊,孩子,小鹿,不行,动物,没带,吃了,九转,大肠",-2733221.450704026,-43276.56422664171
"臭美,狗狗,摆姿势,成精,都会,狗子,好可爱,太可爱了,拍照,造型,估计,姿势,好看,毛孩子,毛毛,我家,调皮,表情,妖精,喜欢,还会,可爱的,歪头杀,照相,这是,见过,最爱,发呆,女人,太会",-2356868.091263805,-58542.314354672366
"狗尾巴草,宕机,发呆,九转,大肠,便秘,试试,OK,我家,这是,狗尾草,屁股,狗狗,笑死我了,给你,拉屎,小狗,惊恐,逆天,疑问,尾巴,给它,试过,方法,棉签,恶心,试一下,暗中观察,有用,摇粒绒",-1464619.9913941289,454.5800630228041
"宝宝,宝贝,早日康复,感谢,健健康康,长大,希望,加油宝贝,宝宝加,抱抱,会好,健康,孩子,小宝贝,平安,加油啊,平平安安,会好的,坚强,希望宝宝,一定会,爱心,心疼,加油呀,哭了,天下,加油加油,健康平安,父母,都会",-1415773.4577435236,-74946.20762629752
"乱飙,原版,狂飙,宕机,笑死我了,看过,看什么,疑似,抖音,九转,大肠,逆天,推啥,看啥,一毛,正版,流出,启强,OK,高家,好了,厕所,没冲,不知道,视频,刷到,删减,给你,原片,配音",947891.8271281068,139690.8284080974
"威武,中国,霸气,中国军人,阅兵,仪仗队,致敬,人民,子弟兵,白俄罗斯,国家,感谢,军人,步伐,都是,震撼,大中国,世界,激动,爱心,英姿飒爽,威武雄壮,播放,热血沸腾,带兵,骄傲,战场,音乐,澎湃,祖国",-2052349.624878303,-81359.87809657375
"发呆,宕机,我去,牛排,OK,艺术,哥们,感觉,牛逼,会火,不吃,高级,好看,朝朝暮暮,九转,大肠,nb,抱抱,宝宝,卧槽,细糠,米其林,我以为,厉害,好厉害,牛郎织女,吃个,两情,牛郎,好吃",-4949198.249813928,-14014.110730633369
"孩子,父母,回来,子女,老人,出国,教育,儿女,出息,不好,优秀,儿子,希望,老了,国家,养老,生孩子,孝顺,承欢膝下,养老院,人生,亲情,成绩,照顾,的人,都是,养儿防老,悲哀,感谢,中国",-4339967.0419945335,-33009.746242387504
"好官,书记,老百姓,淄博,父母官,感谢,全国,向往的地方,人民,真的假的,打工,推广,百姓,心中的,连升,年代,穿越,干部,为民,办事,各自为政,领导,点赞,焦玉录,减少,行政,干预,情况,可持续,就更好了",-3214705.5566008133,-43347.877648494505
"城管,大哥,漂亮,铁锹,大爷,冲动,光头,打人,老百姓,打的,感谢,的人,支持,狠人,老头,制服,棍子,手指,英雄,估计,评论,社会,动手,牛逼,看了,不知道,光头哥,扫把,打着,打到",2303473.6590286484,-132343.6792673179
"OK,dj,调皮,青衣,喜欢,进行曲,满脑子,把酒,DJ,歌单,好听,别离,李承,抖音,好爽,爽了,十年人间,神话,音质,等什么君,宕机,感觉,想起,九转,大肠,豪庭,脸疼,无敌,范闲,来了",-4114117.627878992,2322.8369462430564
"笑死我了,九转,大肠,单边桥,宕机,SUV,suv,蓝车,方式,道歉,黑车,方向盘,无视,地形,笑死了,发呆,跑车,暗中观察,路过,bgm,笑死,底盘,教练,没事,车向,轿车,鞋向,车主,减速带,慕容云海",-2427565.166365034,57761.5533360681
"OK,农民,哥们,女子,走步,解放,一代,职业学校,发呆,宕机,刘海柱,学学,好帅,农式,球员,中国,脚步,横扫,球场,袜子,感觉,打球,教我,路飞,解放鞋,丝滑,启动,女子学校,学不会,美式",-1213434.6111195749,66582.57611512668
"石板,石头,看着,幸福,牙口,好吃,大爷,真好,老头,羡慕,羊肉串,老人,转一下,预制,大娘,感谢,饼子,重庆,生活,没熟,红柳,不错,奶奶,陕西,这是,老爷子,老了,爷爷,肉串,铁板",5508861.438238661,-186296.07519026872
,-4681626.009889683,-11780.732010525731
"我爱,东北人,好吃,东北菜,做的,茄子,吃的,想家,吃了,哭了,饭菜,爱吃,看着,孩子,咸菜,土豆,回家,妈妈,土豆片,我想,馋了,粉条,豆角,酸菜,味道,我妈,豆角子,最爱,我能,蒜薹",-3155049.08162365,7434.993636072402
"交警,人民,警察,人民警察,点赞,感谢,好人,好警察,执法,善良,人性,老百姓,的人,现实,人性化,服务,平安,这是,中国,一生,都是,希望,抖音,叔叔,罚款,淄博,辛苦了,有良心,低头,致敬",2883517.5693086023,-75683.40946500115
"大学生,免费,我家,有没有,我带,带娃,好可爱,借给,宝宝,想带,也有,带走,德华,给你,不想,孩子,哭了,工资,喜欢,灵机一动,月了,带带,奶粉,免费的,也可以,帮你,可以吗,寄过来,娃娃,暗中观察",1421111.7619549185,-127734.3078124074
"奶奶,瓶盖,发呆,老太太,老的辣,婆婆,老奶奶,空瓶子,试试,原理,这是,真功夫,老江湖,年轻,厉害,空瓶,功夫,唐山,试过,我以为,护士,喝酒,点赞,盖子,对瓶,喜欢,小眼神,视频,喝啤酒,一看",750390.7151484052,-12853.39226637951
"转场,松子,就玩儿,不干,保存,就玩,出去玩,调皮,宝宝,开头,ee,收藏,转场视频,就是玩,还得,做人,护肤,教他,写字,真好玩,考试,综艺,人了,不教,大写,小写,8x,都会,剪辑视频,脑袋瓜子",-4594420.754798248,-17414.39369584259
"废话,垃圾,屁话,爱心,大义,义乃戏,本本,义入,母一,小戏,一不小心,不见,凤凰于飞,万入,可卜,努择,数牧好,入身,尹凤士,不风,倚天剑,屠龙刀,绿灯,无能,神皇,祖坟,骨灰,说大话,对了,帅哥",-2897821.680654938,-66667.44138267846
"好美,minji,日漫,好漂亮,女主,喜欢,首歌,太美了,女神,宝宝,感觉,好看,好好看,天呐,我去,漂亮,猪头,好喜欢,get,老公,爱上了,好像,学姐,卧槽,刘海,逞强,落泪,日系,小池,青春",-3389890.425899989,47730.233510596896
"宝贝回家,道德绑架,副作用,看文,感谢,作者,方式,推文,评论区,帮助孩子,回到,反弹,好处,引流,所有人,无副作用,成绩,回家,飙升,厄运走开,全科,逢考必过,宝贝,金榜题名,成功上岸,讨厌,上岸,宝宝,积德,中考",-4131501.880002537,-35753.028196006664
"孩子,聪明,长大,智商,情商,小孩,小女孩,画饼,感谢,天才,宝贝,好可爱,画大饼,爱心,表情,妈妈,大人,太可爱了,宝宝,厉害,喜欢,思维,女孩,好聪明,孟婆汤,我儿子,给你,人才,清华,空空如也",-4521561.923264487,-28082.41414997904
"感谢,惊讶,爱心,人才,发呆,赛风,大美女,拍片,出事,退出,娱乐圈,考试,提拔,中国,官方,实践,中文,李赛凤,真厉害,好漂亮,姑娘,高手,咖啡,手机,给我,带进去,圈子,摄影师,技术不行,选拔",2382963.1411352726,-147307.59499867915
"浙江,试卷,状元,不一样,河南,可比性,卷子,江苏,全国,江西,排名,赋分,统一,考卷,全国统一,湖南,高考,孩子,分数,浙江人,试试,四川,考题,湖北,考生,总分,考试,北京,难度,题目",204663.35343867727,-106040.19722815248
"假佛,厂长,佛系,放血,园丁,四跑,OK,监管,欺佛,打倒,匹配,宕机,九转,大肠,渔女,爽了,队友,爽文,好爽,红蝶,修机,打我,求生,感觉,先知,开局,碰到,恶心,女儿,佛了",-4641062.093381757,-29234.9779063421
"支持,退休金,停发,取消,爬山,退休,老师,待遇,同意,工资,教师,太对了,点赞,严惩,给他,感谢,学校,让座,你说,素质,拘留,查查,说得好,老头,支持主播,都能,太好了,单位,福利待遇,包括",-36607.69551333226,-88569.48655125526
"超子,思诺,奥奥,奥子,奥沙利文,打的,小奥,裁判,机会,马路,衣服,赢了,中国,暗中观察,一桐,孟屯,希望,实力,奥比,切记,不行,对手,碰球,大金,可惜了,比赛,牛逼,起球,打王,喜欢",-1405165.6220331788,-88705.77828928425
