热词,PC1,PC2
"点球,葡萄牙,科斯塔,点球大战,压力,哭了,船长,比赛,欧洲杯,法国,罗罚,莫斯科,罗哥,犹豫,老头,老将,停顿,老了,感觉,佩佩,机会,自责,冠军,多大,无所不能,不知道,救赎,赢了,拿下,下一场",-2873093.444174514,12827.263064026163
"姑父,姑姑,姨夫,爱心,媳妇,笑死我了,美女,不哭,不亲,真哭,姑夫,河南,山东,无聊,远近,哭错,给你,听见,笑死了,到位,眼泪,亲人,叔叔,去世,姑是,娘俩,看一遍,听说,我笑死,哭了",3199220.715021196,-124423.89839476396
"感谢,爱心,子弟兵,辛苦了,人民,解放军,致敬,点赞,平安,平安果,军人,抱抱,英雄,人民解放军,平平安安,这是,注意安全,一生,加油加油,中国,辛苦,孩子们,中国人民解放军,好人,希望,谢谢,叔叔,惊讶,幸苦,抗洪救灾",1931376.4576001996,11954.02262571673
"壁纸,下单,手机壳,姐夫,硬壳,软壳,想要,给我,好看,暗中观察,你看,好了,手机,厕所,换手机,好不好,镜子,干饭人,有没有,摄像头,看着,还不错,同款,谢谢,顶膜,灵机一动,同款商品,消费,嫂子,微信",2912146.988703301,-122628.76069023504
"人才,笑死我了,视频,马蜂,兔子,笑了,妻子,奇迹,美女,不可能,喝酒,蜜蜂,老婆,蜂窝,爱心,八人,一桌,真好,保护,狠人,风湿,段子,酒杯,男人,风湿病,跑的,佩服,的人,蜂子,女人",164308.0665112296,-24653.205558124344
"感谢,火化,毁尸灭迹,宠物火化,流动,中国,服务,孩子,国家,保护,不见,出门,逻辑,发呆,丢了,惊讶,没了,中国人,器官移植,央视新闻,器官,一条龙,带好,防身利器,步步高,打火机,自求多福,快了,不会吧,内战",-3823706.5068428814,-45391.76127039474
"党龄,入党,党员,同志,感谢,二叔,张老师,你好,男神,祖国,喜欢,繁荣昌盛,张嘉译,演员,人民,老张,电视剧,偶像,大叔,一名,希望,刷到,我的偶像,爱心,生日快乐,好帅,老师,喜欢你,灵机一动,生日",1171455.6646129936,-60327.18674912659
"不错,看着,好吃,便宜,下单,垃圾食品,华莱士,一分钱,好吃不贵,实惠,划算,汉堡,骗人,吃了,东西,样子,买过,食欲,还不错,感谢,骗人的,骗子,优惠,店里,垃圾,不知道,经济实惠,美味,值得推荐,点赞",3430528.612972104,-127486.51900819899
"宕机,回不去了,OK,金刚狼,惊恐,九转,大肠,发呆,蝙蝠侠,评论区,完了,逆天,我服了,用户,努力,笑死我了,无敌,大王,卧槽,疑问,ing,抽象,躺平,小猫,水仙,暗中观察,ovo,回来了,好像,hen",-1436640.6306944871,64256.724176235766
"弘历,皇爷,康熙,雍正,邬思道,乾隆,给你,臭脚,老烟枪,生抽,皇阿玛,老师,你说,人多,巴图鲁,红塔山,中华,黄鹤楼,不计其数,爷爷,赏给,立群,香烟,牌子,老四,图里,看好了,一生,皇位,杀了",-2773875.466200519,-49374.819802358135
"军训,补药,教官,OK,老实,表白,开学,求放过,不想,宕机,九转,大肠,学校,调皮,忘了,想到,完了,感谢,畏惧,不要啊,躺平,训练,高中,评论区,想起,高一,新生,害怕,苦涩,学妹",-2980299.702999193,32385.76531951328
"感谢,开会,人才,大哥,笑死我了,熄火,牛逼,喇叭,吓死,有鬼,难缠,别跑,车灯,兄弟,邻居,没油,好了,好邻居,狠人,看到最后,回复,鸡皮疙瘩,吓人,听到,你跑,吓一跳,跑的,说话,吓死人,领导",4395870.184217626,-80767.51223962846
"笑死我了,脑袋,笑死了,OK,出来了,林正英,睡觉,瘦脸,怎么进去,伸出,老实,警察,被抓,拍照,哥们,宕机,我笑死,毛巾,裤子,身子,孩子,开个,这是,笑死,九转,大肠,憋屈,看过,ing,笑死我",-1225224.8813148853,66926.4742545679
"麦麦,姐姐,张凌赫,宝宝,好漂亮,好美,感觉,华年,好好看,好帅,灵儿,陈鹤一,赵今麦,麦真,剧组,合照,好看,猪头,爱心,喜欢,很美,照片,麦美,太子,男二,漂亮,天呐,抱抱,演员,牛牛",-3097819.228215008,-20563.78334720307
"前女友,咸鱼,肉丝面,梦想家,哭了,泡饭,喜欢,真男人,遗憾,伤感,鸡架,分手,好像,逞强,落泪,都不是,不生气,显怀,释怀,昭阳,是因为,泪目了,男生,别用,孩子,给你,肉丝,是吧,方式,不喜欢",-3347251.6178512936,-21699.90217277304
"江湖,礼仪,凤凰,感觉,感谢,台湾,这是,点头,小姐,天地会,天道盟,不在,东西,社会,传统,有情,抱拳,回忆,不知道,快乐,小姐姐,回礼,两肋插刀,有義,熟悉,的世界,消失,变老,就想,哭了",-494130.98956721276,-46133.580895468614
"毫无违和,太像,穿越,真像,大郎,项圈,一模一样,武大,武大郎,这是,哥们,隆科多,有点像,哪吒,红孩儿,闰土,四川,疑问,我以为,公公,全网,没变,违和感,一毛一样,风火轮,马国成,好看,少年闰土,土行孙,还原",15369327.208509775,-238950.95547355685
"大使,沈逸,教授,支持,沈老师,沙野,正元,亮哥,中国,到位,点赞,讲得,太好了,直白,明白,解释,郭正亮,沈逸老师,统一,说得好,正确,内战,沈先生,观点,不要脸,中国人,台湾,太对了,逻辑,水平",-2307211.2776793805,-53017.140957671174
"刷到,OK,拍个,广东,学校,马思唯,摄影师,给你,感觉,系列,适合,喜欢,调皮,白色,你能不能,左撇子,看你,火了,篮球,佐助,发呆,好帅,能不能,下楼梯,菁华,陪我,巧了,投篮,帮我,左手",-3127937.0193624436,11979.562551287498
"外卖小哥,城管,保安,这是,警察,感谢,的人,老百姓,执法,外卖,送外卖,损坏,点赞,报警,人民,社会,严查,说话,严惩,破坏,制服,小哥,好人,欺负,中国,欺负人,财产,服务,猖狂,不容易",-2382694.3536492563,-62001.597360586165
"满分,体育,宕机,父亲,发呆,成绩,爸爸,武士道,日本,这是,逆天,孩子,精神,武士精神,OK,九转,大肠,儿子,他爸,考了,生命,评论区,新闻,无敌了,厉害,没想到,参加,意识,比命,介错人",-2400436.601795753,-60054.899814343604
"手机,怀远,沈阳,后续,宕机,试试,飞行模式,出来了,地铁,青年大街,人类,OK,九转,大肠,开启,再放,还在吗,禁止,捐款,调皮,siri,添麻烦,有没有,Siri,想到,给你,在这,发呆,乘客,没事",-825544.6702770772,2921.3573542832382
"汕头,本地人,攻略,潮汕,下楼,好吃,好玩,潮汕人,收藏,好玩吗,外地人,不知道,九转,大肠,肠粉,汕头人,暗中观察,美食,看了,吃的,没吃过,一家,推荐,我去,旅游攻略,吃到,宕机,城市,我就,跟着",-2598087.0623633782,-4503.3276186359435
"只想,想你,宝宝,抱抱,哭了,看着,车流,想你了,好想你,猪头,文案,推荐,喜欢,世界,时间,的人,我想你了,爱心,大王,很想,坐车,眼含,热泪,老婆,想你啦,想的,在一起,发呆,好多人,不知道",-4043832.249578312,29699.208063351172
"笑了,手机,女孩子,开心,不认识,抖音,哭了,谢谢,孩子,感觉,好像,音乐,小姐姐,发自内心,快乐,喜欢,天真,我笑了,真好,看了,治愈,还会,不知道,好可爱,美女,摔坏,好漂亮,吃了,模样,想起",1417196.7815837106,-97081.99381762315
"孩子,教育,爸爸,父亲,妹妹,做的,打孩子,哥哥,小孩,方式,父母,心疼,儿子,打手,支持,姐姐,我儿子,打的,专家,对的,东西,女儿,教育孩子,很好,我女儿,感觉,我家,咬人,耳朵,点赞",1945648.1575104678,-110672.52569646765
"结婚,宝宝,抱抱,爱情,感情,练手,浪费,哭了,爱心,做饭,喜欢,在一起,孩子,的人,老婆,听到没,朝朝暮暮,谈恋爱,管钱,承诺,听见,不想,恋爱,发呆,想要,道理,洗碗,时间,老师,异地",-3457067.360001919,-17524.481340342943
"OK,笑死我了,箱子,大妈,耳朵,鸿运当头,行李箱,阿姨,想象,电梯,宕机,逆天,发呆,九转,大肠,脖子,不知道,睡觉,猪首,人才,虚化,爱人,能力,危险,笑死了,无敌,努力,肿瘤,脑子,评论区",-3360651.2238287423,14217.971885301893
"xg,XG,我去,卧槽,宕机,发呆,节目,我靠,内娱,综艺,请来,来了,妈呀,实力,女团,拉踩,交流,中国,惊恐,期待,老天,芒果,看了,张艺兴,OK,叉姬,这是,真请,噢买尬,前辈",-3887180.765251897,-27292.562062788078
"合拍,OK,初音,宕机,艾特,朋友,快去,抽象,拍过,调皮,快点,能不能,九转,大肠,马热土,去吧,够了,这是,有个,就差你了,小姐姐,音乐,来吧,in,发呆,和拍,初音未来,小陈,刷到,老师",-2468024.625576942,-4895.767260144894
"夜班,聊天,聊到,文案,秋香,才知道,一位,我以为,扎心,上夜班,陪你,上班,有我,叫姐,叫妹,小宝贝,到手,早点睡,吃了吗,多喝热水,疲惫,别闹,真没有,我妹,对不起,我不配,孩子,有你,他说,我想",-3066774.010808224,-50286.4608746856
"涛哥,配音,不服,地包天,狗子,牙齿,老实,强哥,双眼皮,懵逼,眼神,清澈,不伤,不服气,出来了,九转,大肠,打歪了,龅牙,倔强,好像,半服,打成,样子,服了,狗狗,主人,脑瓜子,快来,力道",-1662480.942584578,-20004.94961351243
"过年,回家,过年了,东北人,想回家,想家,感觉,孩子,都是,抱抱,九转,大肠,我想,朋友,山海关,喜欢,四川,家乡,在外,别整,过了,都能,我家,不想,冷空气,有味道,回家了,这是,黑龙江,是这样的",1052723.6850171695,67002.10795744407
"好帅,张凌赫,牛牛,男人,霸总,喜欢,老公,脱衣服,调皮,霸道总裁,太帅了,感觉,硬控,救命,真帅啊,真帅,动作,爱上了,我去,OK,猪头,帅气,爱看,躺平,好高,好帅啊,助理,发呆,关门,老天",-3531939.2896733647,-15275.746301852574
"咒骂,摇滚,这是,如翁,好听,入瓮,歌词,感觉,嗓子,请君入瓮,唱歌,首歌,农田,妻子,共鸣,石家庄,时代,父亲,麻将馆,卖掉,听过,王肇文,发呆,歌曲,呐喊,感谢,耕地,买卖,表达,情绪",1495904.0378739517,-22431.58322304678
"吴艳妮,步伐,喜欢,霸气,实力,样子,走路,六亲不认,姑娘,中国,感觉,漂亮,走出,妮子,自信满满,拳头,女孩,确实,速度,刘翔,喷子,用实力,说话,国人,自信,又美又飒,灵机一动,出场,真飒,低调",-777567.0379849453,-78502.98280679832
"医院,中国,没钱,国家,商业化,不救,不给钱,社会主义,住房,教育,医疗,食品安全,发展,国本,服务,停车费,不交,别想,中国人,成了,单位,打价,可耻,不知,死了,救活,患者,歹毒,感谢,门朝",-4105986.112300655,-37207.33520612387
"美女,感谢,谢谢,吉言,爱心,谢谢你,祝福,收下,收到,祝你,平安,你点赞,一生,你好,抱拳,妹妹,万事如意,快乐,抱抱,平安果,谢谢了,点赞,全收,好人,金口玉言,全家,心想事成,咖啡,大美女,身体健康",-3424781.612832129,-3659.327506080219
"好看,项链,衣服,干嘛,老讲,想想,坐下,好好看,好漂亮,好美,睫毛,美女,喜欢,美瞳,眼影,妆教,眉毛,好喜欢,链接,姐妹,妆容,出个,口红,有链接,裙子,感觉,抱抱,姐姐,有没有,暗中观察",-1190636.2776000062,-24484.177624556156
"婆婆,变脸,儿媳妇,表情,演技,影帝,孩子,到位,媳妇,奥斯卡,老太太,我妈,好婆婆,奶奶,儿子,表演,翻书,不知道,带孩子,天赋,笑死,笑死了,儿媳,演员,都是,阿姨,视频,孙子,休息,老人",1900448.6752533112,-78107.0299510118
"废物,大家好,确诊,是2,我是废物,孩子,九转,大肠,听过,抖音,小孩,提醒,裂开,钵钵鸡,脑子,OK,不知道,系统,在座,我儿子,分新,看着,答案,睡了,大学生,暗中观察,穿越,发呆,撒贝宁,少年",-3848971.7107278206,-19211.771819614394
"大哥,饮料,红牛,医院,速冻饺子,咖啡,东西,白开水,你说,都是,暗中观察,中国,发呆,便宜,挣钱,感觉,哥们,市场,包装,进货,玩意,中国人,过期,水饺,不知道,实情,货源,求个,感谢,的人",-2373382.3308468275,-43977.818457941015
"感谢,孩子,保佑,平安,平安无事,没事,希望,医院,早日康复,平平安安,救人,先打,小孩,快打,老天,健康,电动车,心疼,要紧,快点,报警,平安果,骑车,抢救,好人,别问,头盔,家人,先送,爱心",1888910.2917776927,-109618.74193450413
"冰箱,土豆,只能,放在,香蕉,火龙果,黄瓜,干嘛,冷库,蜂蜜,西红柿,发芽,冷藏,保鲜,东西,能放,放屁,榴莲,坏了,大蒜,保存,我家,看了,没用,蔬菜,空气,不知道,胡说八道,一个星期,卖了",-1111881.418671207,-29419.30674876641
"看过,电影,甲板,mac,黑帮大佬,男人,喜欢,男主,好帅,Mac,好看,看了,马西莫,九转,大肠,排队,霸总,调皮,荷尔蒙,我喜欢,第一部,感觉,黑帮老大,的人,霸道总裁,MAC,想起,外国,爱上,完了",-3422991.9870758355,-34981.156295307155
"魔术,鸽子,魔法,表演,衣服,魔术师,发呆,手法,空间,烟中恶鬼,评委,总有,麻瓜,幌子,法术,这是,宕机,好神奇,想学,刘谦,扑克牌,戒指,施展,都是,很简单,解释,打着,怪盗基德,喜欢,魔法师",-26678.737484922633,-48530.797522886314
"美女,你说,大实话,口才,说的真好,道理,爱心,太对了,人才,好口才,太有,孩子,点赞,你点赞,真厉害,清华,太好了,考上,北大,人才啊,感谢,才女,真对,到位,厉害,给你,平安果,支持,有理,有才",-3613042.3998664636,-47948.56436142853
"看不见,衣服,黑人,黑色,找不到,看不到,黑白分明,白衣服,看不清,结婚,找到,找不到人,眼睛,开灯,白色,黑衣服,牙齿,人呢,不知道,不穿,新娘,不见,礼服,这是,看了,婚礼,在哪,化妆,估计,太黑了",-2695621.691129747,-37417.22318455263
"幼儿园,老师,宝宝,孩子,报名,眼镜妹,喜欢,上学,请问,还收,小孩,学生,收不收,我去,小朋友,读书,幼师,我儿子,戴眼镜,爸爸,儿子,眼镜,招生,可以去,好看,暗中观察,学校,灵机一动,报告,让我",-2634202.9126291033,-40238.32213492413
"好帅,林一,老公,我去,真飞,调皮,喜欢,飞行员,太帅了,飞机,发呆,OK,鼻子,开飞机,视角,帅死了,猪头,我靠,会开,真帅,真开,刷到,悲伤,侧脸,真的帅,真的好帅,宝宝,原视频,救命,我老公",-3818638.439501237,62756.92977454133
"法国,文班,姆巴佩,戈贝尔,阵容,状元,文班亚马,恩比德,篮球,美国,战术,中锋,奥运会,选秀,富尼耶,投三分,内线,男篮,巴图姆,很强,塞尔维亚,加拿大,冠军,NB,足球,萨尔,后卫,夺冠,三分,法国人",-618978.271562322,-63195.7530157819
"好可爱,宝宝,太可爱了,聪明,孩子,好聪明,抱抱,听懂,真可爱,宝贝,姨姨,好可爱呀,基因,妈妈,点头,可爱的,肚子,真好看,混血,中国,爷爷,稀罕,混血宝宝,长得,姥爷,复制粘贴,好乖,蒙奇奇,招人,猪头",1711534.6845180448,-53035.15729844067
"看过,懒羊羊,喜羊羊,爱看,好看,大象叫,九转,大肠,可以吗,宕机,拒绝,慢羊羊,大人,刷到,懒大王,感觉,调皮,停下,灰太狼,看了,童年回忆,小羊,喜欢,好像,经典,蹲下,发呆,哭了,背景音乐,给我",-2927722.9800105467,-24828.337651749156
"好可爱,饼饼,宝宝,太可爱了,可爱鼠,猪头,可爱死了,王一博,最可爱,肖战,饼宝,宝宝好,亲亲,啊啊啊啊,眼含,热泪,躺平,求求了,亲鼠,娃衣,天呐,真可爱,救命,九转,大肠,我去,卡哇伊,发呆,全世界,ee",-4596718.318741741,-22021.039183652185
"手机,公司,老人,感谢,运营商,这是,严查,害怕,关掉,儿子,通讯,社会,无法无天,老人家,通信,起诉,欠费,电信,律师,惊讶,权力,联通,法律,的卡,违法,不知道,中国,权利,用手机,的人",-3653051.1435929826,-41322.87961875673
"孩子,爱心,感谢,最棒,平安,好孩子,一生,前程似锦,学业有成,祝你,你真棒,好人,祝福,祝福你,国家,步步高升,前途无量,国家栋梁,你点赞,爷爷奶奶,真棒,爸爸妈妈,坚强,金榜题名,骄傲,父母,在天堂,栋梁,健康快乐,人才",-4160138.3270379435,-7043.4313998893995
"笑死我了,OK,笑死了,密集,老师,宕机,九转,大肠,不知道,梗太密,调皮,好密,笑死,懂了,我笑死,蛋不肉,小猫,笑成,好笑,笑得,喜欢,我家,的人,手抓饼,爱看,AK,嘴接,张峻豪,往事,能看懂",-4238559.404519117,-7803.1911965668405
"父亲,孩子,叛逆期,做的,父母,教育,支持,威胁,做法,叛逆,死亡,感谢,女儿,方式,生命,家长,恨铁不成钢,正确,小孩,方法,感觉,教训,爸爸,点赞,不知道,长大,家人,挨打,滋味,对的",-3319699.3740481045,-54978.33002273938
"喜欢吗,大眼睛,卡姿兰,发呆,宕机,大眼,吓我一跳,喜欢,我去,说话,九转,大肠,吓死我了,眼睛,疑问,大妹子,你喜欢的,睡觉,OK,适合,宝宝,吓死,试试,我画,大眼妆,看着,大眼妹,你喜欢,爱了吗,大行",-3417721.261502794,9434.428220700858
"爱心,感谢,抱抱,唱的,好听,真好听,美女,唱得,平安果,实在,太对了,优秀,点赞,漂亮,真实,抱拳,美女啊,好啊,活下去,健康码,乌鸦,凤凰,景色,歌声,优扬,悦耳,动听,多才多艺,佳作,精美绝伦",-3281562.8514758013,-43124.45534654491
"警察,社会,警棍,老实,严打,嚣张,年轻人,年轻,年代,挑战,交警,打散,抓住,不知道,出来了,记录仪,狼狈,配枪,太嚣张了,警车,年少轻狂,郑州,人多,这是,隐患,江湖义气,口供,兄弟,小伙子,父母",8382618.83766219,91691.37977479835
"不忘初心,同志,漂亮,你好,爱心,美女,党员,您好,感谢,路过,好看,领导,初心,好漂亮,希望,前途,灵机一动,决不食言,食言,粉身碎骨,带劲儿,找到你,画面,党和人民,前途无量,感悟,致敬,年轻,有为,继续努力",596440.0226707254,-79302.42130206524
"发呆,盗版,宕机,还珠格格,AI,视频,毫无违和,看过,模糊,众所周知,暗中观察,电视剧,是真的,画面,尔康,紫薇,裂开,记忆,ai,疑问,有没有,逞强,落泪,电视,骗人的,喝啤酒,吃西瓜,感觉,看什么,原版",-1765540.389315371,5483.420180443078
"OK,俄舞,笑死我了,抽象,比赛,实力,赞是,二道,模仿,张浩,刷到,艾特,原创,花城,杏子,逆天,笑死了,铁一,安邦,我去,爱心,大王,真有,两眼一黑,张皓,广东,紧张,兄弟,无敌了,社牛",-2799040.4064620044,32571.049148378363
"抱抱,爱心,感谢,粽子,棒棒糖,戒指,调皮,烟花,惊讶,纸飞机,红包,巧克力,雪花,糖葫芦,can,dy,西瓜,平安果,圣诞树,小黄鸭,开心兔,情书,饺子,招财,call,圣诞帽,汤圆,灵机一动,鞭炮,元宝",-4254751.032798036,-34031.34380352578
"槟榔,嘴巴,精品大果,不吃,感觉,吃了,压压惊,只能,玩意,不开,和成天下,东西,牙齿,樱桃小嘴,口腔癌,上瘾,戒了,口腔,天下,痛苦,鸭嘴钳,好吃,抽烟,不知道,大小,锻炼,没事,一包,精品,小果",467355.592413459,-84163.64836859948
"孩子,赚钱,思维,工地,惊讶,按摩店,小狗,现实,变通,你说,买书,用钱,不好,大学,诈骗,艾滋病,足疗,法院,学校,适合,小王,房价,人性,算不算,好像,做人,工作,看了,一本,培养",-2846977.954186332,-47202.88485662128
"爱心,感谢,小鸟,明白,鸟儿,成精,唱的,鹦鹉,抱抱,好听,通透,配音,真好,聪明,还不如,真好听,活着,真棒,平安果,快乐,唱得,唱歌,不错,神鸟,人活,活得,人生,这是,太棒了,好可爱",6825770.099007962,14264.021558152097
"爱心,感谢,惊讶,土匪,演员,安宁,来知,不易,can,dy,子弹,眼睛,不倒,封彪,刘华强,说话,嗲声嗲气",-699417.066189101,-74956.68538678193
"笑死我了,想玩,OK,笑死了,九转,大肠,宕机,放风筝,好好玩,好玩,感觉,飞起来,风筝,飞起来了,睡觉,街舞,调皮,发呆,我想,起飞,玩过,评论区,不想,忍不住,笑死,固执,看着,兄弟,素材,笑死老子",-1121935.5107169258,217285.96469957178
"刹车,高手,喇叭,减速,雪糕桶,距离,超车,烫脚,情况,开车,变道,赔偿,雪糕筒,新车,确实,加速,锥桶,全责,不刹车,大车,大哥,作用,高速路,让路,高高手,车主,大货车,不行,请问,起到",1169820.6308740117,-107474.29243173212
"中医,西医,医院,脱臼,医生,老中医,老祖宗,把脉,传承,好了,医术,都是,厉害,中药,中国,怀疑,行医,资本,东西,博大精深,不到,国家,可惜,正骨,胳膊,打压,收钱,去看,我爸,看了",-2179349.77664866,-59065.844229941256
"好看,喜欢,俄罗斯,真好,漂亮,朱莉,美女,不喜欢,身材好,抖音,真好看,月经,用户,有限公司,身材,洋妞,外国,发呆,名字,婚纱,这是,救赎,安吉丽娜,女的,直播,女孩,接受,出发,颜值高,你说",-1408242.7160194516,-9924.508695992787
"中国,热血沸腾,留子,看得,当兵,好帅,阅兵,想起,日子,带兵,仪仗队,正步,在场,表情,老家,万岁,喜欢,明军威武,中国军人,太帅了,中国人,俄罗斯,碧桂园,男朋友,恒大,中华人民共和国,威武,国旗,羡慕,帅死了",1366106.3547689067,85832.7020647554
"儿子,烧香,女儿,道理,重男轻女,死了,回来,女人,女孩,活着,男孩,孙子,男人,放屁,都是,父母,上坟,孝顺,给你,男女,孙女,感谢,太对了,确实,中国,思想,老师,你说,实话,胡说八道",1021964.3254072545,-48534.727623068036
"香菜,小米辣,好可爱,加一,老板,孩子,宝宝,让我,买菜,大爷,收钱,老头,给我,太可爱了,小孩,念叨,九转,大肠,妈妈,出门,买东西,严查,忘了,宝贝,宕机,女儿,丫头,我妈,给你,小女孩",9145324.653564924,156434.96688410957
"OK,梳子,适合,调皮,猪头,看你,给你,书包,同款,喜欢,主播,书包链,刘海,拍个,高级,给我,当保安,学校,安排,笑死我了,出去玩,我想,低脂,校服,保安,有链接,见面,发呆,宝宝,培文",-2802231.4359926237,39633.03064135256
"学英语,小孩,中文,英语,九转,大肠,想起,汉字,苹果,英文,谐音,听不懂,牛顿,若无其事,宕机,拼音,笑死我了,方法,薛之谦,提词器,外国人,歌手,语言,唱的,邓紫棋,全世界,OK,she,young,日语",-1454520.4870102499,-62661.7796444237
"宝宝,公主,通通闪开,让开,抱抱,来了,最美,媳妇,甜妹,小公主,小祖宗,小宝贝,小美女,小宝宝,爱心,老婆,最可爱,调皮,可以吗,闪开,我要,嫂子,猪头,宝贝,美丽的,我想,漂亮的,是你,想要,慢慢来",-4453696.6761482265,-39253.13994526196
"手榴弹,紧张,威力,感觉,拉环,手雷,瞬爆,战场,鞭炮,炮仗,链接,打仗,扔出去,惊讶,班长,方式,体验,给我,投弹,训练,威力大,双手,发呆,看着,新兵,木柄,当兵,玩意,盖子,抱抱",8999447.100736527,-80814.18465277743
"OK,给你,艾特,灵活,跨栏,宕机,发呆,猪猪,孤高,厉害,野猪骑士,好厉害,别跑,跑的,更高,朋友,调皮,刘翔,向前冲,训练,还能,宝宝,努力,自由,九转,大肠,之猪,努力了,老师,快乐",-167738.6270779958,105496.15735960484
"跑步,运动,锻炼,运动员,长寿,时间,身体,喜欢,膝盖,跑了,感觉,的人,戴口罩,小时,改善,高血压,医生,不知道,算不算,乌龟,工作,寿命,减肥,好处,不好,能跑,你说,规律,都能,精神",-2535179.6880348236,-48750.36763443516
"开窍,脑子,学习,神经元,大脑,生长,要长,神经,本质,感觉,脑袋,知识,东西,萎缩,聪明,看书,脑子里,刷抖音,好痒,细胞,发呆,孩子,大脑神经,脑细胞,突触,是真的,的人,能不能,努力,tea",-959672.5414448204,-36325.50852389904
"跑操,八卦阵,宕机,八门金锁,三中,学校,景门,这是,校长,破阵,表达,邵阳,操场,大破,学生,生门,九转,大肠,发呆,徐庶,惊恐,八卦,女生,曹仁,逆天,暗中观察,解说,邵东,能跑,挚友",1931992.929493349,-83075.07340609096
"电视剧,清醒,结婚,恋爱脑,的人,孩子,的故事,选择,看过,婚姻,经历,改变,都是,现实,看了,父母,离婚,女性,时代,拯救,家庭,长大,代入,女儿,不结婚,是因为,爱情,生活,人生,普通人",-1180606.1707070954,-55113.89531285331
"难听,韩雪,唱的,首歌,炫技,感觉,不好听,宕机,玩梗,不尊重,杨蓉,OK,原唱,爷爷,九转,大肠,好听,唱歌,尊重,网友,唱的难听,不好,太一,难吃,不知道,不让,共情,鸡皮疙瘩,的人,cecilia",814054.0061154328,-47640.70825480401
"美女,好听,吉他,爱心,不错,弹得,指法,曲子,喜欢,弹吉他,的人,情人,首歌,女人,乱弹琴,学不会,弹出,想学,教我,抱抱,音乐,教教我,有故事,千般,真好听,手法,一本正经,咖啡,忧伤,听到",-3388678.57756758,-50000.81365682314
"接接,感谢,接好运,吉言,谢谢,发大财,无副作用,越来越好,抱抱,财运,谢谢你,暴富,好好好,谢谢您,行大运,副作用,让我,好运,接下,接住,心想事成,发财,所求,所得,面试,全收,求教,上岸,开心快乐,幸运",-3764793.8040824495,-18470.87409497473
"实习,上班,夜班,护理,护士,吱声,阿姨,发呆,医院,没光,改变,下班,感觉,学医,太真实了,工作,老师,皮肤,上夜班,好看,躺平,一学,大行,病人,看评论区,老实,班味,姐妹,可以去,来学",2438006.1167718656,97304.39845431386
"感谢,大吉大利,好人,一生,平安,万事如意,无灾,无难,事事顺利,爱心,事事如意,善良,平安果,吉言,健康平安,事事,八方,来财,好心人,顺意,发大财,好运连连,心想事成,事事顺心,顺顺利利,平平安安,小哥,万事,的人,谢谢",-3897297.535357534,-28436.28512159969
"急救,教练,心肺复苏,感谢,专业,比赛,生命,看着,太可惜,心痛,孩子,抢救,不专业,急救人员,医疗队,队医,医生,的人,可惜,心疼,追责,医护人员,都没有,国家,裁判,时间,第一时间,人员,惋惜,责任",11492096.373829288,-125485.25672629132
"科学家,点赞,致敬,中国,强大,祖国,感谢,我国,为祖国,听风,发展,国家,科研人员,付出,学英语,祖国强大,祖国万岁,万岁,培养,是真的,雷达,数理化,中国加油,科技,不到,任正非,数学家,物理学家,现在战争,高端人才",-2105447.702582858,-41003.50588461849
"投一票,感谢,支持,爱心,王子,王家,一票,投票,孩子,为子耀,投上,拳头,万票,投十票,抱抱,亿票,投一,耀投,正义必胜,讨回公道,爸爸,加油加油,惊讶,正能量,必胜,支持正义,公道,正义,儿子,律师",-3755654.9025989464,-34641.209633359205
"好看,爱看,后背,怀疑,喜欢,不错,聊天,往下,板正,锻炼,男生,听说,新号,会遇到,是真的吗,健身球,好啊,记得,健身,表达,干饭人,你老婆,想要,多金,男大,女人,好了,有点像,浩宇,美敦书",-146995.60365899839,93419.90447519923
"宕机,大肠,狮子,吃屎,吃饭,发呆,九转,老虎,我以为,打开,爱吃,抖音,yue,挤出去,给你,视频,刺身,最爱,聪明,恶心,挤出来,我还以为,答辩,灵机一动,吃粑粑,推荐,啥玩意,吃大餐,样子,拉屎",-1064283.1774615329,2002.6089955235147
"金刚芭比,衣服,哪吒,打不过,发呆,金刚,芭比,肌肉,穿上,喜欢,九转,大肠,身材,感觉,灵机一动,女人,兄弟,暗中观察,少年郎,打死,一拳,男人,一拳打死,吓我一跳,萝莉,好看,打死我,男的,我喜欢,初长成",1196707.417705861,-8698.385507818333
"拉不拉,布拉,小朋友,拉布拉多,狗子,泥嚎,好可爱,小区,猪头,受欢迎,朋友,好肥,煤气罐,的狗,我家,孩子王,这是,好像,小孩,团宠,金毛,来来来,拉拉,好大,修勾,幸福,孩子,围着,三高,有个",-2431077.8674247116,7642.2676770820035
"布局,九略,度势,智慧,解决,情场,职场,商场,官场,校园,买回去,反复研究,发现,古人,很实用,好好好,没收,看了,手法,汲取,二十四史,剖析,历史,权谋,高手,洞悉,人情,人性观,创业力,领导力",-2733975.7119686184,-52992.77613783649
"美女,男人,女人,太对了,人过,感谢,你说,道理,的人,找个,过日子,生活,累啊,离婚,老婆,有没有,轻松,不想,咖啡,多活,正确,心情,确实,一个人,真对,选择,压力,洗衣服,做饭,好男人",-3423403.2142068325,-43277.67122180565
"婆婆,广告,东西,媳妇,女人,家庭,洗碗机,马桶,退休金,不错,生活,能干,高科技,婆娘,这是,干活,都是,条件,看着,视频,现代化,做的,的生活,产品,精致,麻烦,爱心,生蚝,做广告,麻利",2064080.8260106985,-87857.91206544964
